Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Circ.,Solidity
20230630_MP_W013_G3_2_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230630_MP_W013_G3_3_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230630_MP_W013_G3_4_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230630_MP_W013_G3_5_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230630_MP_W013_G3_6_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230630_MP_W013_G3_7_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230630_MP_W013_G3_8_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230630_MP_W013_G3_9_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230630_MP_W013_G3_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230630_MP_W013_G3_positive_B.TIF,12,0.249,0.021,0.239,255,1.153,0.244,0.541
20230704_MP_W015_G3_10_Atr.TIF,1,0.011,0.011,0.011,255,0.605,0.392,0.837
20230704_MP_W015_G3_1_Atr.TIF,6,0.191,0.032,0.183,255,1.427,0.289,0.658
20230704_MP_W015_G3_2_Atr.TIF,1,0.012,0.012,0.012,255,0.855,0.21,0.461
20230704_MP_W015_G3_3_Atr.TIF,1,0.012,0.012,0.011,255,0.726,0.284,0.67
20230704_MP_W015_G3_4_Atr.TIF,2,0.015,0.008,0.015,255,0.501,0.374,0.714
20230704_MP_W015_G3_5_Atr.TIF,2,0.07,0.035,0.067,255,2.384,0.141,0.333
20230704_MP_W015_G3_6_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230704_MP_W015_G3_7_Atr.TIF,3,0.033,0.011,0.032,255,0.702,0.302,0.688
20230704_MP_W015_G3_8_Atr.TIF,1,0.013,0.013,0.012,255,0.686,0.347,0.681
20230704_MP_W015_G3_9_Atr.TIF,6,0.095,0.016,0.091,255,0.92,0.273,0.539
20230704_MP_W015_G3_negative_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230704_MP_W015_G3_positive_Atr.TIF,12,0.217,0.018,0.208,255,1.09,0.242,0.536
20230704_MP_W015_G3_10_B.TIF,4,0.076,0.019,0.073,255,1.119,0.204,0.494
20230704_MP_W015_G3_1_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230704_MP_W015_G3_2_B.TIF,1,0.01,0.01,0.009,255,0.682,0.264,0.682
20230704_MP_W015_G3_3_B.TIF,1,0.021,0.021,0.02,255,0.964,0.284,0.693
20230704_MP_W015_G3_4_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230704_MP_W015_G3_5_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230704_MP_W015_G3_6_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230704_MP_W015_G3_7_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230704_MP_W015_G3_8_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230704_MP_W015_G3_9_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230704_MP_W015_G3_negative_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230704_MP_W015_G3_positive_B.TIF,11,0.246,0.022,0.236,255,1.249,0.23,0.511
